<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
HDFCBANK,04/20/2021,13:49:00,1403.85,1403.90,1403.50,1403.90,8152,0
HDFCBANK,04/20/2021,13:50:00,1403.85,1405.00,1403.50,1405.00,18560,0
HDFCBANK,04/20/2021,13:51:00,1405.55,1406.00,1404.80,1405.00,21407,0
HDFCBANK,04/20/2021,13:52:00,1404.80,1405.05,1404.00,1404.00,11248,0
HDFCBANK,04/20/2021,13:53:00,1404.00,1404.05,1400.10,1401.00,57865,0
HDFCBANK,04/20/2021,13:54:00,1401.00,1401.00,1397.80,1400.40,95868,0
HDFCBANK,04/20/2021,13:55:00,1400.40,1401.50,1400.00,1400.35,30122,0
HDFCBANK,04/20/2021,13:56:00,1400.75,1401.15,1400.00,1401.15,18725,0
HDFCBANK,04/20/2021,13:57:00,1401.00,1402.30,1401.00,1402.30,18497,0
HDFCBANK,04/20/2021,13:58:00,1402.25,1402.25,1400.65,1401.95,17537,0
HDFCBANK,04/20/2021,13:59:00,1402.00,1402.00,1400.15,1400.85,13717,0
HDFCBANK,04/20/2021,14:00:00,1400.80,1401.90,1400.00,1401.00,34303,0
HDFCBANK,04/20/2021,14:01:00,1401.05,1401.10,1400.20,1401.05,11854,0
HDFCBANK,04/20/2021,14:02:00,1401.10,1402.20,1401.00,1402.00,20224,0
HDFCBANK,04/20/2021,14:03:00,1402.00,1402.00,1401.30,1401.35,8650,0
HDFCBANK,04/20/2021,14:04:00,1401.35,1401.80,1400.95,1401.35,10463,0
HDFCBANK,04/20/2021,14:05:00,1401.35,1401.35,1399.25,1399.55,30449,0
HDFCBANK,04/20/2021,14:06:00,1399.70,1401.75,1399.00,1401.70,25898,0
HDFCBANK,04/20/2021,14:07:00,1401.55,1401.55,1400.10,1400.95,15099,0
HDFCBANK,04/20/2021,14:08:00,1400.45,1400.45,1399.20,1399.75,24115,0
HDFCBANK,04/20/2021,14:09:00,1399.40,1399.90,1398.20,1399.75,34496,0
HDFCBANK,04/20/2021,14:10:00,1399.15,1401.00,1399.15,1400.65,17562,0
HDFCBANK,04/20/2021,14:11:00,1400.65,1400.90,1399.90,1400.55,8631,0
HDFCBANK,04/20/2021,14:12:00,1400.55,1400.55,1399.70,1399.95,11287,0
HDFCBANK,04/20/2021,14:13:00,1400.00,1400.35,1399.20,1400.35,17126,0
HDFCBANK,04/20/2021,14:14:00,1400.30,1400.60,1399.35,1400.20,17140,0
HDFCBANK,04/20/2021,14:15:00,1400.20,1400.60,1399.30,1400.50,33720,0
HDFCBANK,04/20/2021,14:16:00,1400.50,1401.00,1400.00,1400.25,11579,0
HDFCBANK,04/20/2021,14:17:00,1400.45,1400.95,1400.25,1400.95,10662,0
HDFCBANK,04/20/2021,14:18:00,1400.75,1400.90,1400.00,1400.50,8690,0
HDFCBANK,04/20/2021,14:19:00,1400.50,1400.50,1400.00,1400.50,7227,0
HDFCBANK,04/20/2021,14:20:00,1400.45,1400.50,1399.95,1399.95,13627,0
HDFCBANK,04/20/2021,14:21:00,1400.00,1400.65,1396.25,1396.85,81940,0
HDFCBANK,04/20/2021,14:22:00,1396.95,1397.35,1393.00,1393.60,105296,0
HDFCBANK,04/20/2021,14:23:00,1394.00,1395.80,1391.00,1395.60,79843,0
HDFCBANK,04/20/2021,14:24:00,1395.00,1395.00,1392.55,1394.80,50853,0
HDFCBANK,04/20/2021,14:25:00,1394.45,1394.45,1391.65,1392.70,50224,0
HDFCBANK,04/20/2021,14:26:00,1392.70,1393.35,1391.50,1393.35,43671,0
HDFCBANK,04/20/2021,14:27:00,1393.90,1396.50,1393.25,1396.50,58512,0
HDFCBANK,04/20/2021,14:28:00,1396.10,1396.95,1395.60,1396.95,27847,0
HDFCBANK,04/20/2021,14:29:00,1396.70,1396.95,1395.60,1395.60,54652,0
HDFCBANK,04/20/2021,14:30:00,1395.60,1396.00,1393.25,1395.75,34226,0
HDFCBANK,04/20/2021,14:31:00,1395.70,1396.75,1395.50,1396.55,20252,0
HDFCBANK,04/20/2021,14:32:00,1396.55,1396.95,1394.00,1394.85,33036,0
HDFCBANK,04/20/2021,14:33:00,1394.75,1394.85,1393.70,1394.30,20248,0
HDFCBANK,04/20/2021,14:34:00,1394.30,1395.05,1393.70,1394.70,20695,0
HDFCBANK,04/20/2021,14:35:00,1394.20,1396.80,1393.50,1396.80,36394,0
HDFCBANK,04/20/2021,14:36:00,1396.30,1396.65,1394.65,1395.65,20428,0
HDFCBANK,04/20/2021,14:37:00,1395.60,1395.65,1393.00,1394.00,30814,0
HDFCBANK,04/20/2021,14:38:00,1393.50,1394.45,1392.35,1393.30,26247,0
HDFCBANK,04/20/2021,14:39:00,1393.00,1393.15,1390.10,1391.00,58293,0
HDFCBANK,04/20/2021,14:40:00,1391.00,1392.85,1390.70,1392.75,20911,0
HDFCBANK,04/20/2021,14:41:00,1392.70,1393.70,1392.70,1393.65,28632,0
HDFCBANK,04/20/2021,14:42:00,1393.55,1393.65,1391.80,1392.65,18142,0
HDFCBANK,04/20/2021,14:43:00,1392.65,1394.00,1392.25,1393.80,24714,0
HDFCBANK,04/20/2021,14:44:00,1393.85,1394.70,1393.30,1394.60,16640,0
HDFCBANK,04/20/2021,14:45:00,1394.50,1394.80,1393.10,1393.75,18850,0
HDFCBANK,04/20/2021,14:46:00,1394.00,1396.80,1393.25,1396.80,21905,0
HDFCBANK,04/20/2021,14:47:00,1396.80,1396.80,1393.75,1394.60,26937,0
HDFCBANK,04/20/2021,14:48:00,1394.15,1394.25,1392.30,1392.90,24572,0
HDFCBANK,04/20/2021,14:49:00,1392.90,1393.35,1392.00,1392.55,32508,0
HDFCBANK,04/20/2021,14:50:00,1392.60,1394.85,1391.85,1393.85,31867,0
HDFCBANK,04/20/2021,14:51:00,1393.85,1394.25,1392.95,1393.00,16984,0
HDFCBANK,04/20/2021,14:52:00,1393.00,1394.00,1392.50,1393.70,15541,0
HDFCBANK,04/20/2021,14:53:00,1393.70,1394.90,1393.15,1393.60,21382,0
HDFCBANK,04/20/2021,14:54:00,1393.50,1393.95,1392.60,1392.90,23656,0
HDFCBANK,04/20/2021,14:55:00,1392.40,1393.45,1391.55,1392.00,33435,0
HDFCBANK,04/20/2021,14:56:00,1391.95,1391.95,1388.20,1389.85,90565,0
HDFCBANK,04/20/2021,14:57:00,1389.95,1389.95,1387.70,1388.65,39546,0
HDFCBANK,04/20/2021,14:58:00,1388.60,1391.30,1387.70,1391.30,39400,0
HDFCBANK,04/20/2021,14:59:00,1391.15,1391.30,1388.35,1389.25,50229,0
HDFCBANK,04/20/2021,15:00:00,1389.10,1390.35,1384.95,1384.95,119153,0
HDFCBANK,04/20/2021,15:01:00,1384.25,1387.80,1383.95,1387.45,89910,0
HDFCBANK,04/20/2021,15:02:00,1387.15,1388.00,1385.35,1388.00,53710,0
HDFCBANK,04/20/2021,15:03:00,1388.00,1389.00,1386.25,1388.95,60011,0
HDFCBANK,04/20/2021,15:04:00,1388.80,1391.00,1388.45,1391.00,63017,0
HDFCBANK,04/20/2021,15:05:00,1390.70,1391.00,1388.90,1389.15,81740,0
HDFCBANK,04/20/2021,15:06:00,1389.40,1392.00,1389.40,1391.90,45348,0
HDFCBANK,04/20/2021,15:07:00,1391.90,1394.45,1391.85,1394.45,53346,0
HDFCBANK,04/20/2021,15:08:00,1394.40,1394.45,1392.25,1393.00,91896,0
HDFCBANK,04/20/2021,15:09:00,1393.00,1394.00,1392.70,1393.90,52603,0
HDFCBANK,04/20/2021,15:10:00,1393.90,1394.50,1393.75,1394.20,67730,0
HDFCBANK,04/20/2021,15:11:00,1393.90,1394.65,1393.65,1394.50,53228,0
HDFCBANK,04/20/2021,15:12:00,1394.90,1395.00,1393.45,1393.50,81018,0
HDFCBANK,04/20/2021,15:13:00,1393.50,1393.90,1392.10,1392.40,59346,0
HDFCBANK,04/20/2021,15:14:00,1392.35,1393.50,1392.10,1393.40,61432,0
HDFCBANK,04/20/2021,15:15:00,1393.40,1394.40,1392.35,1392.70,94274,0
HDFCBANK,04/20/2021,15:16:00,1392.70,1392.85,1392.20,1392.25,60235,0
HDFCBANK,04/20/2021,15:17:00,1392.25,1393.45,1391.90,1392.75,68920,0
HDFCBANK,04/20/2021,15:18:00,1392.95,1392.95,1391.20,1391.40,73868,0
HDFCBANK,04/20/2021,15:19:00,1391.30,1392.00,1390.80,1391.70,82640,0
HDFCBANK,04/20/2021,15:20:00,1391.70,1393.00,1390.30,1391.65,82734,0
HDFCBANK,04/20/2021,15:21:00,1391.95,1393.35,1390.10,1392.50,156886,0
HDFCBANK,04/20/2021,15:22:00,1392.70,1393.55,1392.65,1393.20,57879,0
HDFCBANK,04/20/2021,15:23:00,1393.10,1393.20,1392.25,1392.90,46280,0
HDFCBANK,04/20/2021,15:24:00,1392.90,1392.95,1392.25,1392.25,58266,0
HDFCBANK,04/20/2021,15:25:00,1392.25,1392.30,1391.05,1391.70,61462,0
HDFCBANK,04/20/2021,15:26:00,1391.65,1392.75,1391.65,1391.95,60409,0
HDFCBANK,04/20/2021,15:27:00,1391.70,1391.70,1390.10,1390.30,49818,0
HDFCBANK,04/20/2021,15:28:00,1390.30,1390.90,1389.95,1390.50,44400,0
HDFCBANK,04/20/2021,15:29:00,1390.75,1391.40,1389.00,1390.45,39902,0
HDFCBANK,04/20/2021,15:40:00,1391.40,1391.40,1391.40,1391.40,6,0
HDFCBANK,04/22/2021,09:15:00,1380.00,1380.00,1371.05,1375.65,457573,0
HDFCBANK,04/22/2021,09:16:00,1375.65,1381.00,1373.00,1380.25,189313,0
HDFCBANK,04/22/2021,09:17:00,1380.60,1381.75,1376.20,1376.20,127267,0
HDFCBANK,04/22/2021,09:18:00,1376.10,1377.90,1375.75,1377.20,63269,0
HDFCBANK,04/22/2021,09:19:00,1377.50,1379.70,1377.50,1378.05,59467,0
HDFCBANK,04/22/2021,09:20:00,1377.85,1379.00,1375.60,1379.00,64034,0
HDFCBANK,04/22/2021,09:21:00,1379.00,1380.60,1378.15,1379.05,64852,0
HDFCBANK,04/22/2021,09:22:00,1379.05,1383.00,1378.50,1381.10,450168,0
HDFCBANK,04/22/2021,09:23:00,1381.55,1382.00,1380.30,1381.00,37347,0
HDFCBANK,04/22/2021,09:24:00,1380.90,1380.90,1379.20,1379.85,45994,0
HDFCBANK,04/22/2021,09:25:00,1379.60,1379.95,1377.55,1378.15,51409,0
HDFCBANK,04/22/2021,09:26:00,1378.55,1380.00,1378.00,1380.00,19907,0
HDFCBANK,04/22/2021,09:27:00,1380.00,1380.00,1377.80,1379.50,33760,0
HDFCBANK,04/22/2021,09:28:00,1379.25,1380.00,1378.60,1379.90,41245,0
HDFCBANK,04/22/2021,09:29:00,1379.90,1380.00,1379.00,1380.00,50189,0
HDFCBANK,04/22/2021,09:30:00,1380.00,1380.00,1378.25,1379.95,68900,0
HDFCBANK,04/22/2021,09:31:00,1379.65,1380.00,1378.90,1379.05,51818,0
HDFCBANK,04/22/2021,09:32:00,1379.35,1379.45,1378.70,1379.00,24981,0
HDFCBANK,04/22/2021,09:33:00,1378.85,1379.45,1377.50,1378.00,45735,0
HDFCBANK,04/22/2021,09:34:00,1377.95,1380.00,1377.90,1378.90,28498,0
HDFCBANK,04/22/2021,09:35:00,1378.90,1380.00,1378.65,1379.35,347001,0
HDFCBANK,04/22/2021,09:36:00,1379.80,1379.95,1378.50,1379.15,27894,0
HDFCBANK,04/22/2021,09:37:00,1379.35,1379.80,1378.90,1379.45,16405,0
HDFCBANK,04/22/2021,09:38:00,1378.50,1379.50,1377.50,1378.60,264018,0
HDFCBANK,04/22/2021,09:39:00,1378.60,1379.00,1378.00,1378.65,20154,0
HDFCBANK,04/22/2021,09:40:00,1378.50,1379.50,1378.15,1379.00,36698,0
HDFCBANK,04/22/2021,09:41:00,1379.15,1379.50,1377.40,1378.60,23402,0
HDFCBANK,04/22/2021,09:42:00,1379.00,1379.50,1377.35,1377.75,18569,0
HDFCBANK,04/22/2021,09:43:00,1377.75,1379.00,1377.05,1379.00,17538,0
HDFCBANK,04/22/2021,09:44:00,1378.80,1378.85,1377.80,1378.30,14074,0
HDFCBANK,04/22/2021,09:45:00,1378.10,1379.00,1377.50,1378.90,17698,0
HDFCBANK,04/22/2021,09:46:00,1378.65,1379.00,1377.35,1377.45,37431,0
HDFCBANK,04/22/2021,09:47:00,1377.70,1377.70,1376.75,1377.50,33518,0
HDFCBANK,04/22/2021,09:48:00,1377.40,1379.50,1377.20,1379.25,21210,0
HDFCBANK,04/22/2021,09:49:00,1379.20,1379.50,1378.00,1378.30,14632,0
HDFCBANK,04/22/2021,09:50:00,1378.50,1379.30,1376.75,1376.75,23560,0
HDFCBANK,04/22/2021,09:51:00,1376.95,1377.95,1376.35,1377.95,11905,0
